Rk_x,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk_y,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attend.,Attend./G,Year
17.0,Portland Trail Blazers*,82,242.7,37.4,81.6,0.458,5.9,16.6,0.353,31.5,65.0,0.485,18.7,28.3,0.662,14.1,31.4,45.6,21.5,7.2,5.1,16.8,22.7,99.3,10.0,28.1,44.0,38.0,48,34,2.35,-0.14,2.21,106.0,103.5,2.5,92.6,0.347,0.203,0.528,0.494,15.2,33.4,0.23,0.478,13.5,73.4,0.236,Rose Garden Arena,848055.0,20684.0,1996
18.0,Atlanta Hawks*,82,240.6,36.4,81.3,0.448,6.9,19.5,0.355,29.5,61.8,0.477,18.6,24.5,0.757,14.4,26.2,40.6,19.6,9.4,3.9,15.0,20.9,98.3,14.0,28.1,46.0,36.0,45,37,1.22,0.07,1.29,109.4,108.0,1.4,89.6,0.302,0.239,0.534,0.49,14.0,34.0,0.229,0.512,16.3,67.1,0.217,Omni Coliseum,496668.0,12114.0,1996
19.0,Minnesota Timberwolves,82,241.2,36.3,79.0,0.459,3.4,10.5,0.326,32.9,68.6,0.479,21.9,28.2,0.777,12.0,27.7,39.7,22.8,7.9,5.9,17.4,24.3,97.9,25.0,26.4,26.0,56.0,26,56,-5.35,0.22,-5.14,104.1,109.8,-5.7,93.5,0.357,0.132,0.535,0.48,16.0,29.8,0.277,0.509,15.0,68.7,0.267,Target Center,585669.0,14285.0,1996
20.0,Denver Nuggets,82,241.8,36.6,81.2,0.451,4.8,14.0,0.346,31.8,67.2,0.473,19.7,26.5,0.743,12.9,30.3,43.2,22.6,6.4,7.3,15.4,23.0,97.7,19.0,26.8,35.0,47.0,33,49,-2.71,0.09,-2.62,105.2,108.1,-2.9,92.2,0.326,0.172,0.526,0.481,14.2,30.7,0.242,0.492,12.8,72.7,0.237,McNichols Sports Arena,675425.0,16474.0,1996
21.0,Toronto Raptors,82,241.8,37.6,80.5,0.467,5.0,14.2,0.354,32.6,66.2,0.492,17.2,23.8,0.723,13.1,27.0,40.0,23.5,9.1,6.0,18.8,24.2,97.5,27.0,26.1,21.0,61.0,21,61,-7.51,0.31,-7.2,103.8,111.8,-8.0,93.2,0.296,0.177,0.536,0.499,17.2,32.0,0.214,0.514,14.7,66.8,0.272,SkyDome,950330.0,23483.0,1996
22.0,New York Knicks*,82,241.8,36.6,77.8,0.471,5.9,15.7,0.377,30.7,62.2,0.494,18.0,23.8,0.757,10.1,29.9,40.0,22.2,7.9,4.6,15.5,22.7,97.2,11.0,30.4,47.0,35.0,48,34,2.32,-0.08,2.24,106.0,103.5,2.5,91.0,0.306,0.201,0.55,0.509,14.9,25.5,0.232,0.476,14.8,71.1,0.251,Madison Square Garden (IV),810283.0,19763.0,1996
23.0,Miami Heat*,82,241.2,35.4,77.4,0.457,6.7,17.8,0.379,28.7,59.6,0.481,18.9,26.7,0.71,12.2,30.4,42.6,21.4,7.0,5.4,17.0,26.3,96.5,13.0,27.4,42.0,40.0,45,37,1.43,0.03,1.46,105.3,103.8,1.5,91.1,0.345,0.23,0.541,0.501,16.0,30.1,0.245,0.469,14.8,71.8,0.298,Miami Arena,606088.0,14783.0,1996
24.0,Milwaukee Bucks,82,240.6,37.0,79.1,0.467,4.4,12.9,0.338,32.6,66.3,0.493,17.2,23.3,0.738,11.9,26.4,38.3,21.4,7.1,3.7,15.8,23.7,95.6,26.0,27.5,25.0,57.0,26,56,-5.3,0.38,-4.92,105.6,111.5,-5.9,90.2,0.295,0.163,0.534,0.495,15.0,29.7,0.218,0.52,14.1,68.4,0.248,Bradley Center,647088.0,15783.0,1996
25.0,Detroit Pistons*,82,241.8,34.3,74.7,0.459,6.6,16.5,0.404,27.6,58.2,0.475,20.2,26.9,0.751,10.8,29.8,40.5,19.6,6.2,4.3,14.8,23.8,95.4,9.0,26.8,46.0,36.0,49,33,2.5,-0.05,2.45,107.9,105.1,2.8,87.7,0.36,0.221,0.551,0.504,14.6,28.0,0.271,0.483,13.7,71.7,0.229,The Palace of Auburn Hills,730573.0,17819.0,1996
26.0,Philadelphia 76ers,82,240.6,34.1,78.3,0.436,6.0,17.5,0.342,28.1,60.7,0.463,20.3,27.6,0.734,12.6,26.4,38.9,19.9,7.8,5.1,17.2,21.7,94.5,28.0,26.1,18.0,64.0,16,66,-10.0,0.55,-9.45,102.2,113.0,-10.8,92.2,0.353,0.224,0.522,0.474,16.0,29.4,0.259,0.522,14.4,65.0,0.217,CoreStates Spectrum,476016.0,11935.0,1996
27.0,New Jersey Nets,82,242.7,35.1,82.3,0.427,3.0,9.1,0.335,32.1,73.2,0.438,20.4,27.4,0.745,16.5,30.5,47.0,21.4,7.6,7.0,16.8,22.9,93.7,23.0,27.4,30.0,52.0,29,53,-4.23,0.09,-4.14,101.9,106.5,-4.6,90.9,0.332,0.111,0.497,0.445,15.1,36.4,0.248,0.495,14.5,70.9,0.223,Brendan Byrne Arena,638144.0,15564.0,1996
28.0,Cleveland Cavaliers*,82,241.8,33.7,73.1,0.46,7.3,19.3,0.377,26.4,53.9,0.49,16.5,21.6,0.763,10.6,25.1,35.6,22.2,8.2,4.1,13.1,20.5,91.1,8.0,27.5,47.0,35.0,49,33,2.59,-0.09,2.49,109.9,106.7,3.2,82.3,0.296,0.264,0.551,0.51,13.7,28.6,0.226,0.506,16.3,70.2,0.242,Gund Arena,730095.0,17807.0,1996
29.0,Vancouver Grizzlies,82,242.4,33.8,79.1,0.428,4.5,13.8,0.329,29.3,65.3,0.448,17.6,24.4,0.724,11.7,26.5,38.1,20.8,8.9,4.1,16.4,22.6,89.8,29.0,27.2,15.0,67.0,15,67,-9.98,0.43,-9.55,97.6,108.5,-10.9,91.0,0.308,0.174,0.5,0.456,15.5,27.3,0.223,0.51,16.1,66.3,0.241,General Motors Place,654013.0,17183.0,1996
1.0,Utah Jazz*,82,241.8,38.2,75.8,0.504,4.1,11.0,0.37,34.1,64.8,0.526,22.7,29.5,0.769,10.8,29.4,40.2,26.8,9.1,5.1,15.4,24.2,103.1,2.0,29.6,64.0,18.0,64,18,8.79,-0.82,7.97,113.6,104.0,9.6,90.0,0.389,0.145,0.581,0.53,14.7,29.7,0.299,0.48,15.5,71.6,0.29,Delta Center,811439.0,19791.0,1997
2.0,Chicago Bulls*,82,240.6,40.0,84.4,0.473,6.4,17.1,0.373,33.6,67.3,0.499,16.8,22.5,0.747,15.1,30.0,45.1,26.1,8.7,4.0,13.5,19.7,103.1,1.0,30.7,69.0,13.0,68,14,10.8,-0.11,10.7,114.4,102.4,12.0,90.0,0.267,0.203,0.547,0.511,12.5,35.9,0.199,0.471,14.8,69.3,0.196,United Center,978457.0,23865.0,1997
3.0,Phoenix Suns*,82,242.1,38.3,81.8,0.469,6.4,17.4,0.369,31.9,64.4,0.496,19.7,25.9,0.761,11.2,29.0,40.1,25.2,8.1,3.9,14.4,21.1,102.8,15.0,28.5,40.0,42.0,43,39,0.66,-0.45,0.21,109.3,108.6,0.7,93.2,0.317,0.213,0.552,0.508,13.4,27.1,0.241,0.507,14.4,69.4,0.215,America West Arena,779940.0,19023.0,1997
4.0,Seattle SuperSonics*,82,241.2,36.5,78.2,0.467,6.8,19.3,0.353,29.7,58.9,0.504,21.0,28.0,0.752,12.3,27.7,40.0,23.5,11.0,4.7,15.0,22.0,100.9,3.0,30.0,57.0,25.0,62,20,7.68,-0.77,6.91,111.2,102.7,8.5,90.3,0.358,0.247,0.557,0.51,14.2,30.9,0.269,0.49,17.7,69.1,0.242,KeyArena at Seattle Center,699952.0,17072.0,1997
5.0,Boston Celtics,82,242.7,37.4,85.0,0.44,5.7,16.2,0.351,31.7,68.7,0.461,20.1,26.8,0.75,13.4,26.7,40.0,21.9,9.9,3.8,16.4,23.4,100.6,27.0,26.1,15.0,67.0,22,60,-7.33,0.71,-6.62,103.9,111.4,-7.5,95.8,0.316,0.191,0.52,0.474,14.5,29.4,0.237,0.539,15.8,68.5,0.243,FleetCenter,664022.0,16196.0,1997
6.0,Houston Rockets*,82,242.1,37.0,79.1,0.468,8.2,22.4,0.365,28.9,56.6,0.509,18.3,24.3,0.755,11.3,31.3,42.6,24.5,8.4,4.2,16.6,19.6,100.6,7.0,30.8,57.0,25.0,54,28,4.48,-0.62,3.85,108.8,104.0,4.8,91.6,0.307,0.284,0.56,0.52,15.6,28.4,0.232,0.481,13.3,71.4,0.19,The Summit,667685.0,16285.0,1997
7.0,Philadelphia 76ers,82,241.2,36.6,83.5,0.438,5.3,16.5,0.319,31.3,67.0,0.468,21.7,29.9,0.725,15.5,28.7,44.2,20.7,8.3,4.8,17.5,21.1,100.2,25.0,25.5,22.0,60.0,24,58,-6.54,0.65,-5.89,104.6,111.4,-6.8,95.3,0.358,0.198,0.518,0.47,15.3,34.1,0.259,0.51,13.8,66.5,0.222,CoreStates Center,610974.0,15280.0,1997
8.0,Los Angeles Lakers*,82,243.0,36.8,81.0,0.454,6.7,18.3,0.367,30.1,62.7,0.48,19.7,28.4,0.692,13.3,29.4,42.8,22.5,9.0,7.0,14.9,22.2,100.0,8.0,26.5,56.0,26.0,53,29,4.27,-0.61,3.66,108.3,103.7,4.6,91.1,0.351,0.226,0.535,0.496,13.7,31.6,0.243,0.478,15.1,68.5,0.231,Great Western Forum,697159.0,17004.0,1997
9.0,Golden State Warriors,82,242.7,36.5,80.1,0.456,5.9,16.6,0.353,30.7,63.5,0.483,20.7,26.6,0.778,13.2,27.5,40.8,22.2,7.5,4.4,17.2,21.8,99.6,23.0,26.7,30.0,52.0,28,54,-4.71,-0.2,-4.9,107.2,112.2,-5.0,91.9,0.332,0.208,0.543,0.493,15.8,32.3,0.258,0.518,14.4,67.5,0.234,San Jose Arena,621844.0,15167.0,1997
10.0,Washington Bullets*,82,242.1,39.1,81.4,0.48,4.0,12.2,0.331,35.1,69.2,0.507,17.1,24.1,0.707,12.3,29.5,41.8,23.4,8.7,4.9,15.7,22.1,99.4,13.0,25.9,44.0,38.0,46,36,1.62,0.15,1.77,106.6,104.9,1.7,92.4,0.296,0.15,0.54,0.505,14.6,30.2,0.21,0.491,15.3,70.3,0.226,US Airways Arena,700646.0,17681.0,1997
11.0,Portland Trail Blazers*,82,242.1,36.6,78.8,0.464,6.1,17.1,0.358,30.5,61.8,0.493,19.7,27.6,0.713,12.9,30.4,43.3,20.9,7.8,5.3,16.5,23.5,99.0,9.0,26.4,49.0,33.0,53,29,4.17,-0.61,3.56,107.9,103.3,4.6,90.9,0.35,0.217,0.544,0.503,15.4,32.5,0.249,0.471,14.3,72.4,0.268,Rose Garden Arena,852798.0,20800.0,1997
12.0,Charlotte Hornets*,82,241.5,36.4,77.3,0.471,7.2,16.9,0.428,29.2,60.5,0.483,18.8,24.2,0.777,11.1,28.0,39.1,24.6,7.3,4.3,14.7,20.8,98.9,12.0,29.1,54.0,28.0,46,36,1.87,0.26,2.13,110.9,108.9,2.0,88.6,0.313,0.218,0.562,0.518,14.3,28.7,0.243,0.496,13.3,68.1,0.204,Charlotte Coliseum,985722.0,24042.0,1997
13.0,Denver Nuggets,82,243.0,35.8,81.5,0.439,7.8,20.9,0.372,28.0,60.7,0.462,18.5,24.3,0.761,12.1,29.9,42.0,23.0,6.1,5.9,16.6,21.8,97.8,24.0,28.6,21.0,61.0,24,58,-6.28,-0.12,-6.4,104.5,111.2,-6.7,92.4,0.298,0.256,0.53,0.486,15.2,28.8,0.227,0.501,11.8,69.3,0.206,McNichols Sports Arena,340486.0,11254.0,1997
14.0,Los Angeles Clippers*,82,243.0,36.5,81.7,0.446,5.8,16.3,0.354,30.7,65.3,0.469,18.5,25.3,0.731,13.3,27.3,40.7,20.3,8.9,5.4,16.0,24.0,97.2,19.0,25.5,36.0,46.0,34,48,-2.35,-0.31,-2.66,105.1,107.6,-2.5,91.3,0.31,0.2,0.524,0.482,14.7,30.8,0.227,0.499,15.5,68.1,0.269,Los Angeles Memorial Sports Arena,232895.0,8836.0,1997
15.0,New Jersey Nets,82,241.2,36.5,86.5,0.422,5.9,16.7,0.353,30.6,69.8,0.439,18.3,24.8,0.74,17.2,29.0,46.2,21.0,8.3,5.9,15.7,22.7,97.2,22.0,26.8,26.0,56.0,28,54,-4.56,0.67,-3.89,104.7,109.7,-5.0,92.4,0.286,0.193,0.499,0.456,13.9,36.4,0.212,0.503,14.1,69.0,0.244,Continental Airlines Arena,670628.0,15800.0,1997
16.0,Sacramento Kings,82,242.1,36.6,80.6,0.454,5.0,12.9,0.391,31.5,67.7,0.466,18.2,25.2,0.723,13.4,28.1,41.5,21.9,7.2,4.4,16.2,23.7,96.4,21.0,27.4,34.0,48.0,31,51,-3.38,-0.26,-3.64,105.0,108.7,-3.7,91.0,0.313,0.16,0.526,0.485,15.0,32.0,0.226,0.495,14.3,68.5,0.264,ARCO Arena (II),709993.0,17317.0,1997
17.0,Minnesota Timberwolves*,82,241.2,35.8,78.5,0.456,4.5,13.3,0.339,31.3,65.2,0.48,20.0,26.6,0.751,11.7,28.1,39.7,22.9,7.5,6.8,15.2,22.2,96.1,17.0,26.3,40.0,42.0,37,45,-1.48,-0.35,-1.82,105.5,107.1,-1.6,90.7,0.339,0.17,0.533,0.485,14.4,28.8,0.254,0.486,14.6,68.3,0.252,Target Center,697727.0,17018.0,1997
18.0,Toronto Raptors,82,241.8,35.3,80.9,0.437,7.2,19.8,0.363,28.1,61.1,0.461,17.6,24.5,0.72,13.8,27.5,41.3,20.9,8.8,6.3,16.4,23.0,95.5,20.0,25.1,30.0,52.0,32,50,-3.12,0.57,-2.56,104.6,108.0,-3.4,90.6,0.303,0.245,0.521,0.481,15.2,32.5,0.218,0.504,15.3,68.6,0.258,SkyDome,744550.0,18551.0,1997
19.0,New York Knicks*,82,242.1,35.1,75.9,0.463,5.7,15.8,0.363,29.4,60.2,0.489,19.3,25.8,0.748,11.9,30.7,42.5,22.1,7.7,4.6,17.8,24.8,95.4,10.0,29.7,57.0,25.0,50,32,3.12,0.18,3.31,104.4,101.0,3.4,90.5,0.34,0.208,0.546,0.501,17.0,30.5,0.255,0.463,15.4,73.4,0.279,Madison Square Garden (IV),790520.0,19763.0,1997
20.0,Indiana Pacers,82,243.0,34.8,76.3,0.456,5.2,13.8,0.381,29.5,62.5,0.472,20.6,28.5,0.722,12.5,29.1,41.7,21.3,7.1,4.8,16.3,24.1,95.4,14.0,27.9,39.0,43.0,44,38,0.98,0.52,1.49,105.8,104.7,1.1,89.0,0.374,0.181,0.537,0.49,15.5,31.3,0.27,0.48,15.0,70.4,0.258,Market Square Arena,636735.0,15530.0,1997
21.0,Milwaukee Bucks,82,240.6,36.2,76.9,0.471,4.0,11.2,0.352,32.2,65.6,0.491,19.0,25.7,0.741,11.6,27.6,39.2,19.6,7.7,4.2,15.7,23.1,95.3,18.0,27.3,33.0,49.0,35,47,-1.89,0.51,-1.38,106.2,108.3,-2.1,89.5,0.334,0.146,0.541,0.496,15.1,29.7,0.248,0.501,14.1,69.9,0.253,Bradley Center,634999.0,15514.0,1997
22.0,Miami Heat*,82,241.5,34.4,76.0,0.453,8.3,22.7,0.364,26.1,53.3,0.491,17.7,24.7,0.719,11.7,29.3,41.0,21.2,7.9,5.4,15.9,23.4,94.8,5.0,27.2,61.0,21.0,57,25,5.49,0.07,5.56,106.8,100.6,6.2,88.2,0.324,0.299,0.546,0.507,15.5,29.2,0.233,0.465,15.6,70.6,0.248,Miami Arena,615160.0,15004.0,1997
23.0,Atlanta Hawks*,82,241.5,34.3,76.9,0.446,8.0,22.4,0.359,26.3,54.5,0.481,18.2,23.8,0.763,12.5,28.7,41.1,19.0,8.5,5.2,15.0,19.4,94.8,4.0,28.8,56.0,26.0,57,25,5.44,0.08,5.52,108.5,102.3,6.2,86.8,0.31,0.291,0.542,0.498,14.6,31.5,0.236,0.472,15.0,69.2,0.191,Omni Coliseum,549414.0,14288.0,1997
24.0,Detroit Pistons*,82,241.8,34.5,74.3,0.464,7.1,18.3,0.388,27.4,56.0,0.488,18.1,24.3,0.745,10.5,28.0,38.4,19.0,7.7,3.5,12.7,20.1,94.2,6.0,28.2,54.0,28.0,57,25,5.24,0.2,5.45,110.6,104.4,6.2,84.5,0.327,0.246,0.554,0.512,13.0,27.5,0.244,0.487,14.6,70.4,0.197,The Palace of Auburn Hills,784234.0,20014.0,1997
25.0,Orlando Magic*,82,242.1,34.6,79.2,0.437,6.9,20.3,0.341,27.7,59.0,0.47,18.0,24.1,0.746,13.1,27.1,40.1,20.6,8.5,4.4,15.2,20.0,94.1,16.0,29.4,45.0,37.0,40,42,-0.35,0.28,-0.07,105.6,106.0,-0.4,88.3,0.304,0.256,0.524,0.481,14.5,30.9,0.227,0.495,15.3,67.3,0.211,Orlando Arena,711311.0,17199.0,1997
26.0,Dallas Mavericks,82,241.5,34.3,78.7,0.436,5.2,16.0,0.327,29.1,62.6,0.464,16.8,23.4,0.717,12.7,27.6,40.3,20.3,8.0,4.3,16.1,21.9,90.6,26.0,27.1,24.0,58.0,23,59,-6.35,-0.12,-6.47,101.1,108.2,-7.1,89.0,0.297,0.204,0.509,0.469,15.4,30.0,0.213,0.5,14.9,67.3,0.229,Reunion Arena,619178.0,15102.0,1997
27.0,San Antonio Spurs,82,240.6,34.5,77.9,0.442,4.6,14.4,0.32,29.9,63.5,0.47,16.9,23.5,0.719,13.4,26.0,39.4,20.3,7.9,5.3,15.2,21.5,90.5,28.0,29.9,20.0,62.0,19,63,-7.88,-0.05,-7.93,103.3,112.3,-9.0,87.3,0.302,0.185,0.512,0.472,14.7,32.4,0.217,0.514,14.0,67.0,0.236,Alamodome,706641.0,17235.0,1997
28.0,Vancouver Grizzlies,82,241.2,34.4,78.7,0.437,5.4,15.5,0.349,29.0,63.2,0.458,15.0,21.1,0.709,12.5,26.3,38.8,22.7,8.0,5.7,15.9,21.4,89.2,29.0,25.0,14.0,68.0,15,67,-10.23,0.06,-10.17,100.3,111.8,-11.5,88.4,0.269,0.197,0.507,0.471,15.3,29.7,0.191,0.51,14.4,64.1,0.224,General Motors Place,683442.0,16571.0,1997
29.0,Cleveland Cavaliers,82,242.1,33.0,72.8,0.453,5.9,15.7,0.376,27.1,57.2,0.474,15.6,21.6,0.723,11.1,26.3,37.4,20.9,8.0,3.8,14.5,23.0,87.5,11.0,26.7,42.0,40.0,47,35,1.84,0.47,2.32,104.6,102.4,2.2,82.9,0.297,0.215,0.531,0.493,15.0,29.4,0.215,0.482,16.8,71.9,0.281,Gund Arena,692684.0,16895.0,1997
1.0,Los Angeles Lakers*,82,241.8,38.4,79.7,0.481,6.1,17.3,0.351,32.3,62.5,0.517,22.7,33.5,0.679,13.2,30.1,43.3,24.5,9.0,6.8,15.3,22.7,105.5,1.0,25.8,61.0,21.0,61,21,7.74,-0.87,6.88,111.9,103.7,8.2,93.6,0.42,0.216,0.559,0.519,14.0,31.6,0.285,0.467,14.1,68.8,0.245,Great Western Forum,676101.0,16878.0,1998
2.0,Minnesota Timberwolves*,82,243.0,38.5,83.5,0.461,3.7,10.6,0.347,34.8,72.8,0.478,20.4,27.5,0.743,13.0,29.6,42.6,25.2,7.8,5.2,13.9,23.0,101.1,17.0,26.4,45.0,37.0,43,39,0.71,-0.54,0.17,107.8,107.1,0.7,92.6,0.329,0.128,0.529,0.483,12.7,30.6,0.244,0.48,13.5,68.5,0.24,Target Center,738590.0,18014.0,1998
3.0,Utah Jazz*,82,241.2,36.5,74.5,0.49,3.0,8.2,0.372,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,41.1,25.2,7.9,5.0,15.4,23.9,101.0,4.0,29.7,62.0,20.0,59,23,6.54,-0.81,5.73,112.7,105.4,7.3,89.2,0.433,0.11,0.569,0.51,14.8,32.3,0.334,0.471,13.5,71.0,0.271,Delta Center,815889.0,19900.0,1998
4.0,Seattle SuperSonics*,82,240.9,37.2,78.8,0.473,7.6,19.1,0.396,29.6,59.6,0.497,18.5,25.7,0.721,11.4,27.1,38.5,24.2,9.8,4.6,14.0,22.1,100.6,2.0,31.1,61.0,21.0,61,21,7.17,-0.84,6.33,111.6,103.6,8.0,89.8,0.327,0.243,0.558,0.521,13.4,28.7,0.236,0.478,15.9,66.1,0.223,KeyArena at Seattle Center,699952.0,17072.0,1998
5.0,Phoenix Suns*,82,243.4,38.3,81.8,0.468,5.3,14.8,0.356,33.0,67.1,0.492,17.8,23.8,0.749,12.1,29.9,42.0,25.9,9.2,5.2,15.1,21.5,99.6,6.0,28.2,56.0,26.0,56,26,5.18,-0.75,4.44,107.4,101.8,5.6,91.4,0.29,0.18,0.54,0.5,14.0,29.7,0.217,0.471,15.3,70.0,0.227,America West Arena,779943.0,19023.0,1998
6.0,New Jersey Nets*,82,242.4,37.3,84.5,0.441,3.8,11.4,0.331,33.5,73.1,0.458,21.3,28.7,0.744,16.4,26.1,42.5,20.5,9.5,3.8,14.4,23.4,99.6,14.0,27.8,43.0,39.0,46,36,1.57,0.31,1.88,108.3,106.6,1.7,91.0,0.339,0.135,0.513,0.463,12.9,36.7,0.253,0.499,16.7,66.4,0.258,Continental Airlines Arena,718514.0,17525.0,1998
7.0,Houston Rockets*,82,241.8,35.9,79.4,0.452,7.0,20.4,0.343,28.9,59.1,0.49,19.9,25.9,0.771,12.0,28.7,40.7,21.9,8.4,3.6,15.8,20.2,98.8,18.0,32.0,41.0,41.0,39,43,-0.76,-0.47,-1.23,107.7,108.6,-0.9,91.0,0.326,0.256,0.544,0.496,14.8,29.8,0.251,0.499,13.3,69.3,0.208,The Summit,670117.0,16285.0,1998
8.0,Washington Wizards,82,241.5,37.6,83.1,0.452,3.9,11.5,0.339,33.7,71.5,0.47,18.2,26.3,0.691,13.7,28.5,42.2,23.2,8.4,4.6,14.1,22.4,97.2,16.0,26.7,42.0,40.0,43,39,0.59,0.53,1.11,105.2,104.5,0.7,91.8,0.317,0.139,0.513,0.476,13.0,31.2,0.219,0.481,15.1,69.5,0.248,MCI Center,801240.0,19665.0,1998
9.0,Chicago Bulls*,82,242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,44.9,23.8,8.5,4.3,14.4,20.6,96.7,3.0,31.7,62.0,20.0,61,21,7.11,0.13,7.24,107.7,99.8,7.9,89.0,0.295,0.141,0.516,0.473,13.3,35.7,0.219,0.457,14.7,70.6,0.22,United Center,983444.0,23986.0,1998
10.0,Charlotte Hornets*,82,241.2,36.2,77.4,0.468,4.2,11.0,0.383,32.0,66.3,0.482,20.0,26.7,0.751,12.0,28.5,40.6,23.7,8.4,3.8,15.2,21.4,96.6,12.0,29.2,51.0,31.0,47,35,2.0,0.45,2.45,107.5,105.3,2.2,89.4,0.345,0.142,0.542,0.495,14.6,30.4,0.259,0.493,14.6,70.8,0.224,Charlotte Coliseum,959634.0,23406.0,1998
11.0,Vancouver Grizzlies,82,241.8,36.7,80.1,0.458,4.0,11.0,0.362,32.7,69.1,0.473,19.3,26.2,0.739,13.2,28.2,41.4,23.9,7.5,4.3,17.1,22.1,96.6,26.0,26.5,19.0,63.0,22,60,-7.3,-0.17,-7.47,104.1,112.0,-7.9,92.1,0.327,0.137,0.527,0.482,15.8,31.5,0.242,0.507,13.0,66.9,0.24,General Motors Place,660457.0,16109.0,1998
12.0,Indiana Pacers*,82,241.8,35.6,75.9,0.469,4.9,12.5,0.39,30.7,63.3,0.485,19.9,26.0,0.764,10.7,28.6,39.3,23.0,7.9,4.5,14.2,22.7,96.0,5.0,29.7,58.0,24.0,59,23,6.09,0.16,6.25,108.4,101.6,6.8,87.9,0.343,0.165,0.55,0.502,14.0,27.9,0.262,0.453,14.4,67.8,0.236,Market Square Arena,645302.0,15763.0,1998
13.0,Boston Celtics,82,240.6,36.7,84.6,0.434,5.1,15.2,0.332,31.7,69.3,0.457,17.4,24.0,0.726,14.6,24.9,39.5,22.1,12.0,4.5,16.2,26.9,95.9,22.0,23.9,36.0,46.0,33,49,-2.62,0.66,-1.96,102.6,105.4,-2.8,93.3,0.283,0.18,0.504,0.464,14.6,32.8,0.206,0.504,19.0,66.8,0.343,FleetCenter,739422.0,18132.0,1998
14.0,Los Angeles Clippers,82,241.2,35.7,81.6,0.438,6.4,17.9,0.358,29.3,63.7,0.461,18.0,25.0,0.723,12.7,27.8,40.4,18.7,7.6,5.6,16.1,22.3,95.9,25.0,25.7,17.0,65.0,21,61,-7.37,-0.16,-7.53,103.3,111.2,-7.9,92.4,0.306,0.219,0.518,0.477,14.8,29.6,0.221,0.498,12.9,66.1,0.243,Los Angeles Memorial Sports Arena,254840.0,9128.0,1998
15.0,Atlanta Hawks*,82,242.4,35.2,77.5,0.455,4.1,12.4,0.332,31.1,65.1,0.478,21.3,28.2,0.756,13.5,29.5,43.0,19.1,8.0,6.0,14.8,20.4,95.9,9.0,29.4,50.0,32.0,51,31,3.51,0.34,3.85,108.2,104.3,3.9,87.7,0.364,0.16,0.533,0.481,14.1,33.9,0.275,0.468,13.0,69.1,0.194,Georgia Dome,610615.0,20242.0,1998
16.0,Miami Heat*,82,240.9,34.8,77.2,0.45,6.7,18.8,0.355,28.1,58.3,0.481,18.8,25.4,0.739,12.5,29.5,42.0,21.4,8.1,5.2,15.0,24.2,95.0,7.0,28.1,55.0,27.0,56,26,4.93,0.16,5.09,107.6,102.0,5.6,87.9,0.329,0.244,0.538,0.494,14.5,31.5,0.243,0.452,14.2,69.6,0.257,Miami Arena,614861.0,14997.0,1998
17.0,Toronto Raptors,82,243.0,36.2,83.1,0.435,4.5,13.2,0.343,31.6,69.8,0.453,18.0,25.1,0.718,14.5,26.2,40.7,21.3,9.4,8.1,16.7,22.6,94.9,27.0,24.8,16.0,66.0,17,65,-9.27,0.94,-8.33,101.2,111.0,-9.8,92.6,0.302,0.159,0.504,0.462,15.1,32.1,0.217,0.508,14.9,62.9,0.235,SkyDome,674685.0,16527.0,1998
18.0,Milwaukee Bucks,82,243.0,35.6,78.0,0.456,3.0,8.6,0.354,32.5,69.5,0.469,20.3,26.4,0.767,12.6,27.3,39.9,20.1,8.9,4.4,16.9,23.4,94.5,20.0,27.6,36.0,46.0,35,47,-1.91,0.58,-1.33,103.5,105.6,-2.1,90.2,0.339,0.11,0.527,0.475,15.8,31.4,0.26,0.485,15.5,69.1,0.282,Bradley Center,638034.0,15562.0,1998
19.0,Portland Trail Blazers*,82,241.8,35.2,78.0,0.451,4.0,12.8,0.309,31.2,65.2,0.479,20.0,27.1,0.737,13.2,30.8,44.0,21.5,7.1,5.7,16.9,22.7,94.3,15.0,26.1,46.0,36.0,45,37,1.4,-0.57,0.83,104.0,102.4,1.6,90.0,0.348,0.164,0.524,0.476,15.8,33.0,0.256,0.46,13.4,71.4,0.249,Rose Garden Arena,846559.0,20577.0,1998
20.0,Detroit Pistons,82,243.4,34.9,77.7,0.449,3.6,11.4,0.312,31.3,66.3,0.473,20.8,27.9,0.745,12.7,28.5,41.2,19.5,8.3,4.2,14.6,22.0,94.2,13.0,27.2,37.0,45.0,46,36,1.57,0.37,1.95,105.3,103.5,1.8,88.2,0.359,0.147,0.523,0.472,14.0,30.9,0.267,0.474,14.8,70.2,0.243,The Palace of Auburn Hills,794567.0,19380.0,1998
